Landslide_ID,Latitude,Longitude,Flow_accumulation_10yr_multiplied_log,Flow_accumulation_20yr_multiplied_log,Flow_accumulation_50yr_multiplied_log,Slope_classification,Flow_direction,Runoff_10yr,Runoff_20yr,Runoff_50yr,Fill_sinks,Basins,Landslide_Occurred,intersects_buildings,GLG
211,21.207388,92.165212,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,611.0,0,1,QTg
214,21.207463,92.161202,6.339278468367474,6.42124058419111,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.316596031188965,767.0,0,0,QTg
215,21.207524,92.164856,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,611.0,0,1,QTg
216,21.20773,92.163257,6.038248472703492,6.12021058852713,6.223774424440022,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0,0,QTg
217,21.207027,92.164055,6.339278468367474,6.42124058419111,6.524804420104004,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,767.0,0,1,QTg
218,21.20646,92.161693,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.170828819274902,767.0,0,0,QTg
219,21.206743,92.163306,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0,0,QTg
220,21.204957,92.162305,6.339278468367474,7.120210575625814,7.223774417954426,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.10007095336914,767.0,0,1,QTg
221,21.205314,92.16237,6.515369705920962,6.597331821744598,6.700895646731704,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.07076072692871,767.0,0,0,QTg
222,21.206633,92.160793,7.823578327806472,7.90554044363011,8.00910427380416,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.070759773254396,767.0,0,0,QTg
223,21.206209,92.159444,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0,1,QTg
224,21.205382,92.160964,6.515369705920962,6.597331821744598,6.700895646731704,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.362382888793944,767.0,0,0,QTg
225,21.204623,92.160256,6.640308431778164,6.7222705476018,6.825834383340004,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.19155406951904,459.0,0,0,QTg
226,21.206434,92.159024,6.883346485072072,7.234153916023742,7.33771776427456,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.833418846130373,767.0,0,0,QTg
227,21.208423,92.156295,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0,0,QTg
228,21.20668,92.155984,6.640308431778164,7.876085397800148,7.979649243133236,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.262313842773438,767.0,0,0,QTg
229,21.206199,92.155229,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0,0,QTg
230,21.206091,92.156466,6.038248472703492,6.597331821744598,6.700895646731704,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0,0,QTg
231,21.206189,92.156134,6.640308431778164,6.7222705476018,6.825834383340004,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0,0,QTg
232,21.204659,92.155674,6.515369705920962,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0,0,QTg
233,21.205091,92.156053,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0,0,QTg
234,21.205295,92.157281,6.038248472703492,6.12021058852713,6.223774424440022,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0,1,QTg
235,21.205231,92.159013,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,459.0,0,0,QTg
236,21.205278,92.158913,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,459.0,0,1,QTg
237,21.204129,92.159616,6.515369705920962,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,459.0,0,1,QTg
238,21.204435,92.156994,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0,0,QTg
239,21.201589,92.156806,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0,0,QTg
240,21.204146,92.155498,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0,1,QTg
241,21.203503,92.155053,6.339278468367474,6.42124058419111,6.524804420104004,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.774800300598145,767.0,0,1,QTg
242,21.203224,92.156698,6.339278468367474,6.42124058419111,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0,0,QTg
243,21.20418,92.156569,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0,1,QTg
244,21.204167,92.15721,6.051792231717158,6.131847273092464,6.233320725758888,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,459.0,0,1,QTg
245,21.20255,92.156939,6.051792231717158,6.131847273092464,6.233320725758888,2.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,20.0,459.0,0,1,QTg
246,21.202221,92.155495,7.58231648203591,6.12021058852713,6.223774424440022,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.662590026855469,459.0,0,0,QTg
247,21.203619,92.159599,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,459.0,0,1,QTg
249,21.200506,92.157035,6.35282222738114,6.432877268756444,6.53435072142287,2.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,12.170828819274902,459.0,0,0,QTg
256,21.201958,92.16189600000001,6.051792231717158,6.131847273092464,6.233320725758888,1.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,17.0,459.0,0,0,QTg
259,21.203833,92.162032,6.737218464138196,6.819180579961832,6.922744422290446,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.220863342285156,459.0,0,0,QTg
260,21.204326,92.161338,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0,0,QTg
262,21.204298,92.160651,6.941338459695436,7.023300575519072,7.126864411431966,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.19155406951904,459.0,0,0,QTg
263,21.203086,92.161083,6.640308431778164,6.7222705476018,6.825834383340004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.170828819274902,459.0,0,1,QTg
264,21.202344,92.161427,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,459.0,0,1,QTg
266,21.205238,92.163516,6.038248472703492,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,459.0,0,0,QTg
268,21.205241,92.163833,6.640308464031454,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.12079620361328,459.0,0,1,QTg
269,21.203766,92.162741,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0,0,QTg
294,21.209796,92.154901,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0,1,QTg
295,21.208965,92.157169,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0,0,QTg
297,21.21186,92.157145,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,767.0,0,1,QTg
298,21.218329,92.154553,6.038248472703492,6.12021058852713,6.223774424440022,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,767.0,0,1,QTg
301,21.215072,92.159123,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0,1,QTg
304,21.213903,92.158204,6.515369705920962,7.074453090799056,7.178016930276238,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0,1,QTg
305,21.215115,92.15343,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,27.0,767.0,0,0,QTg
306,21.214571,92.15301400000001,6.339278468367474,6.42124058419111,6.524804420104004,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,767.0,0,1,QTg
310,21.207146,92.15131,6.515369705920962,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0,0,QTg
313,21.213156,92.152151,6.038248472703492,6.12021058852713,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0,1,QTg
314,21.210228,92.152979,6.816399701584942,6.819180579961832,6.922744422290446,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.71184539794922,767.0,0,1,QTg
315,21.212864,92.156399,6.515369705920962,6.597331821744598,6.700895646731704,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,767.0,0,0,QTg
319,21.217951,92.156934,6.515369705920962,6.597331821744598,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,778.0,0,0,QTg
320,21.215197,92.156722,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,778.0,0,1,QTg
321,21.21271,92.159731,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0,0,QTg
335,21.22168,92.153335,6.038248472703492,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,778.0,0,0,QTg
336,21.221231,92.153518,6.816399701584942,6.89836181740858,7.001925642395684,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,9.0,778.0,0,0,QTg
337,21.21971,92.153581,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,778.0,0,1,QTg
338,21.219855,92.15319,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0,0,QTg
339,21.218907,92.15533300000001,6.515369705920962,6.597331821744598,6.700895646731704,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,9.0,778.0,0,0,QTg
340,21.220379,92.15039,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,767.0,0,1,QTg
341,21.219498,92.150565,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.0,767.0,0,0,QTg
342,21.218474,92.15291,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0,0,QTg
343,21.217412,92.153375,7.778611116456704,7.860573232280342,7.964137086223082,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.220863342285156,767.0,0,1,QTg
344,21.216912,92.152307,6.339278468367474,6.597331821744598,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,767.0,0,1,QTg
345,21.215224,92.154592,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0,0,QTg
346,21.2173,92.153848,6.339278468367474,6.42124058419111,6.524804420104004,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.262313842773438,767.0,0,0,QTg
347,21.216588,92.15564,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0,0,QTg
348,21.217405,92.154442,7.84442841443409,7.926390530257726,8.02995436599593,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.333073616027832,767.0,0,0,QTg
349,21.217107,92.15698200000001,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0,0,QTg
350,21.21461,92.154885,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0,0,QTg
351,21.216865,92.158004,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,778.0,0,0,QTg
352,21.214705,92.155581,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0,0,QTg
353,21.216343,92.156038,6.515369705920962,7.59733181314372,7.700895664026628,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0,0,QTg
354,21.214819,92.156671,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,27.0,778.0,0,0,QTg
355,21.2148,92.16094,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,778.0,0,0,QTg
356,21.214733,92.158349,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0,1,QTg
357,21.215827,92.15737600000001,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0,1,QTg
358,21.215278,92.157364,6.640308431778164,6.7222705476018,6.825834383340004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,778.0,0,0,QTg
359,21.215918,92.158796,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,778.0,0,0,QTg
360,21.215366,92.159587,6.038248472703492,6.12021058852713,6.223774424440022,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0,1,QTg
361,21.214233,92.156371,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.12079620361328,767.0,0,0,QTg
362,21.213467,92.157104,6.339278468367474,6.42124058419111,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,778.0,0,0,QTg
363,21.213783,92.157934,6.941338459695436,7.023300575519072,7.126864411431966,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,778.0,0,1,QTg
364,21.214541,92.157998,7.117429697248924,7.19939181307256,7.302955638059666,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.05003547668457,778.0,0,0,QTg
365,21.213207,92.16043800000001,7.745818645006924,7.82778076083056,7.987202448194526,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.312348365783691,778.0,0,0,QTg
366,21.213691,92.159462,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0,0,QTg
367,21.213269,92.158826,6.339278468367474,6.42124058419111,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0,0,QTg
368,21.212036,92.15892,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.07076072692871,778.0,0,0,QTg
369,21.212182,92.159936,6.038248472703492,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0,0,QTg
370,21.211556,92.159547,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0,0,QTg
372,21.217578,92.151321,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0,1,QTg
380,21.21498,92.152403,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0,1,QTg
382,21.214519,92.151596,7.317002063471072,7.398964179294708,7.50252803392653,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0,1,QTg
383,21.21526,92.15239,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0,1,QTg
384,21.215544,92.15157300000001,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0,0,QTg
386,21.211955,92.153045,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0,1,QTg
387,21.212028,92.151517,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0,1,QTg
388,21.21124,92.151766,6.515369705920962,6.597331821744598,6.700895646731704,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,767.0,0,1,QTg
389,21.213847,92.152393,7.977767720131926,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0,1,QTg
390,21.213897,92.155158,6.038248472703492,6.597331821744598,6.700895646731704,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0,0,QTg
391,21.213925,92.153422,6.038248472703492,6.12021058852713,6.223774424440022,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0,0,QTg
392,21.213863,92.154425,6.339278468367474,6.722270579855092,6.825834415767984,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0,0,QTg
393,21.213137,92.154111,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0,0,QTg
394,21.212639,92.153688,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0,1,QTg
395,21.212381,92.154071,6.038248472703492,6.12021058852713,6.223774424440022,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0,0,QTg
396,21.211712,92.154873,7.972746931447826,8.054709047271462,8.158272873421172,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.241592407226562,767.0,0,0,QTg
397,21.213454,92.155443,6.640308464031454,6.722270579855092,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.07076072692871,767.0,0,1,QTg
398,21.211955,92.15521,7.924739200389218,8.006701316212856,8.110265154245072,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.312353134155273,767.0,0,1,QTg
399,21.21333,92.156071,6.339278468367474,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,27.0,767.0,0,0,QTg
400,21.212411,92.156997,6.737218464138196,7.375483086463038,7.47904692594022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0,1,QTg
401,21.212911,92.157564,6.038248472703492,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,767.0,0,0,QTg
402,21.211241,92.155788,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0,1,QTg
403,21.210504,92.156114,6.515369705920962,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0,1,QTg
404,21.210845,92.156083,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0,0,QTg
405,21.211694,92.15643,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0,0,QTg
406,21.211247,92.15754500000001,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,778.0,0,0,QTg
407,21.211515,92.15324,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0,1,QTg
408,21.211301,92.152339,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0,0,QTg
409,21.211141,92.15390900000001,6.339278468367474,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,767.0,0,0,QTg
432,21.20983,92.151522,6.515369705920962,6.597331821744598,6.700895646731704,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.461672782897947,767.0,0,0,QTg
434,21.209082,92.151544,6.515369705920962,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0,1,QTg
436,21.207684,92.151683,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0,0,QTg
437,21.208049,92.153279,6.640308431778164,6.7222705476018,6.825834383340004,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.015609741210938,767.0,0,0,QTg
438,21.207293,92.152019,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0,0,QTg
439,21.206592,92.153395,6.515369705920962,6.597331821744598,6.700895646731704,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.050034523010254,767.0,0,0,QTg
440,21.207272,92.153114,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0,0,QTg
441,21.205664,92.151904,6.737218464138196,6.819180579961832,6.922744422290446,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0,0,QTg
483,21.217348,92.152922,6.339278468367474,6.42124058419111,6.524804420104004,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.241588592529297,767.0,0,0,QTg
484,21.218065,92.152132,6.640308431778164,6.7222705476018,6.825834383340004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0,1,QTg
485,21.209971,92.153344,8.253092281417908,6.89836181740858,7.001925642395684,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.782605171203612,767.0,0,0,QTg
486,21.19088,92.155498,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0,0,QTg
487,21.191314,92.15360500000001,6.339278468367474,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0,0,QTg
489,21.187044,92.153105,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0,0,QTg
490,21.18742,92.154677,6.883346485072072,6.819180579961832,6.922744422290446,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,371.0,0,1,QTg
491,21.190506,92.154608,6.038248472703492,6.12021058852713,6.223774424440022,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,371.0,0,1,QTg
492,21.194772,92.154119,6.816399701584942,6.89836181740858,6.825834383340004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.12079620361328,459.0,0,0,QTg
493,21.193315,92.154003,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0,0,QTg
494,21.192662,92.155247,6.038248472703492,6.12021058852713,6.223774424440022,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0,0,QTg
495,21.191743,92.154449,6.640308464031454,6.722270579855092,6.825834415767984,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0,1,QTg
496,21.191805,92.155725,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,371.0,0,1,QTg
497,21.191293,92.151422,6.038248472703492,6.12021058852713,6.223774424440022,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0,0,QTg
498,21.193809,92.152394,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0,0,QTg
499,21.192561,92.152719,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.291627883911133,459.0,0,0,QTg
500,21.192287,92.153344,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.12079620361328,371.0,0,0,QTg
501,21.190809,92.153437,6.339278468367474,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0,0,QTg
502,21.190106,92.152208,7.87709754380831,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.683326721191406,371.0,0,0,QTg
503,21.188561,92.152404,6.515369705920962,6.597331821744598,6.700895646731704,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.462459564208984,371.0,0,0,QTg
504,21.188997,92.15378,6.038248472703492,6.12021058852713,6.223774424440022,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,371.0,0,0,QTg
505,21.189577,92.15438,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,371.0,0,0,QTg
506,21.188594,92.15591,6.339278468367474,6.42124058419111,6.524804420104004,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,371.0,0,0,QTg
507,21.187472,92.155142,6.515369705920962,6.12021058852713,6.223774424440022,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,371.0,0,0,QTg
508,21.188436,92.15629,6.640308464031454,6.722270579855092,6.825834415767984,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0,0,QTg
509,21.187132,92.155639,6.051792231717158,6.131847273092464,6.233320725758888,2.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,16.0,371.0,0,0,QTg
