Landslide_ID,Latitude,Longitude,Susceptibility_10yr,Risk_Level
73,21.180073,92.137928,0.546577889296404,High
74,21.179806,92.139079,0.6339531868965184,High
75,21.179759,92.138198,0.3730444412441396,High
76,21.192636,92.156608,0.4556076140247476,High
77,21.1925,92.157062,0.48257431394903594,High
78,21.192122,92.157098,0.447822907208683,High
79,21.192624,92.157707,0.4856882646507058,High
80,21.192863,92.156355,0.46833300521273913,High
81,21.188969,92.153565,0.36256728373649827,High
82,21.188928,92.15589,0.45912782006547354,High
83,21.189414,92.154805,0.472194233127904,High
84,21.189903,92.154987,0.49605184810521863,High
85,21.190152,92.155039,0.5527477651895532,High
86,21.187066,92.152565,0.24472908453648945,High
87,21.186741,92.153447,0.2558588425375809,High
88,21.187277,92.155118,0.2779313810922622,High
89,21.183062,92.158429,0.12445039871659097,Medium
90,21.183536,92.158118,0.2325003071033254,High
91,21.183505,92.156211,0.39516501530393466,High
92,21.183886,92.156026,0.30797129364012577,High
93,21.183685,92.155411,0.3143041506369904,High
94,21.183142,92.155124,0.3739701684124934,High
95,21.181876,92.154261,0.26623385402285843,High
96,21.181407,92.154358,0.42383564066868523,High
97,21.18163,92.156905,0.3587608890622164,High
98,21.204209,92.15084,0.23633311399348805,High
99,21.205119,92.150696,0.23750266828748,High
100,21.205689,92.150533,0.1632755127688991,Medium
101,21.205267,92.151181,0.1405735916107742,Medium
102,21.205371,92.152756,0.12146249438824641,Medium
103,21.205484,92.153359,0.2023427888764139,Medium
104,21.199011,92.148385,0.32371025544091586,High
105,21.198138,92.148305,0.524352378905842,High
106,21.194538,92.151599,0.15742273760770406,Medium
107,21.194354,92.151665,0.1349334672653515,Medium
108,21.194675,92.152502,0.15691617549912873,Medium
109,21.195246,92.153204,0.13318093538975623,Medium
110,21.196417,92.152976,0.15753792231598526,Medium
111,21.194414,92.151099,0.16271842249467425,Medium
112,21.195442,92.150112,0.3900348035581154,High
113,21.192208,92.151077,0.36402441906777894,High
114,21.192208,92.151077,0.36402441906777894,High
115,21.192943,92.150703,0.46122298098336095,High
116,21.195442,92.150112,0.3900348035581154,High
117,21.192943,92.150703,0.46122298098336095,High
118,21.193512,92.162416,0.4374361205061068,High
119,21.192761,92.162063,0.043082573968806756,Low
120,21.193661,92.161337,0.36502255939828687,High
121,21.194492,92.161192,0.0966205497122573,Low
122,21.195348,92.160793,0.04381196570398638,Low
123,21.193158,92.161817,0.4347666976612453,High
124,21.201355,92.163638,0.203890782704435,Medium
125,21.201817,92.164553,0.19331654190554265,Medium
126,21.202045,92.159217,0.12269179892366563,Medium
127,21.207241,92.148942,0.22270513341173864,High
128,21.204435,92.158664,0.13723698088236239,Medium
129,21.205708,92.158642,0.17801961508744055,Medium
130,21.205794,92.158519,0.316656104823845,High
131,21.205791,92.157496,0.1520527602609959,Medium
132,21.202149,92.156556,0.25211921928951303,High
133,21.205537,92.158806,0.17121582354412287,Medium
134,21.205842,92.16196,0.20717356925442154,High
135,21.206856,92.161132,0.19670239743972395,Medium
136,21.207509,92.162365,0.18245957389188844,Medium
137,21.205633,92.159085,0.1286146253539697,Medium
138,21.210141,92.166012,0.09665090812143323,Medium
139,21.209284,92.153656,0.24522781046979206,High
140,21.210113,92.154306,0.17690587396644827,High
141,21.209492,92.153831,0.18835379708793787,Medium
142,21.208065,92.154185,0.22573441416195583,High
143,21.209594,92.158242,0.21426684992967251,High
144,21.207137,92.159944,0.1582075582503103,Medium
145,21.206541,92.158441,0.19583286772490324,Medium
146,21.206971,92.15693,0.18523536999772747,Medium
147,21.212742,92.156005,0.3844503275530894,High
148,21.211901,92.155645,0.2339842922799914,High
149,21.211478,92.155442,0.3740087487133064,High
150,21.211392,92.155212,0.17936178307821257,Medium
151,21.211016,92.152351,0.20666115213532074,Medium
152,21.205748,92.165605,0.1891558714896138,Medium
153,21.201837,92.165973,0.06156236608178886,Low
154,21.203998,92.156424,0.14034067685489682,Medium
155,21.2089,92.159811,0.14650166390308325,Medium
156,21.208877,92.154365,0.11649486255066388,Medium
157,21.204245,92.168862,0.04638128289503973,Low
158,21.200274,92.160839,0.01009946215000752,Low
159,21.206455,92.163259,0.12384400986004836,Medium
160,21.203632,92.16325,0.12517435924862522,Medium
161,21.207425,92.156995,0.14170976537852695,Medium
162,21.209581,92.161679,0.12603421026311168,Medium
163,21.205645,92.159684,0.1399835489484358,Medium
164,21.211872,92.168003,0.07047543737197208,Low
165,21.205293,92.155332,0.12678714312122055,Medium
166,21.201001,92.157553,0.0811413235513547,Low
167,21.207989,92.16764,0.007218973359324236,Low
168,21.203446,92.158477,0.10778395939329327,Medium
169,21.207545,92.168041,0.027568823028059356,Low
170,21.200942,92.162662,0.0833826395874165,Low
171,21.202755,92.162228,0.12369462502205775,Medium
172,21.210593,92.157994,0.12871955183602224,Medium
173,21.210214,92.158985,0.12306370782107762,Medium
174,21.210444,92.157525,0.06925562225073134,Low
175,21.209999,92.15862,0.10586303522082681,Low
176,21.209818,92.156787,0.1263798143892576,Medium
177,21.209144,92.158012,0.08054265837100513,Low
178,21.208203,92.154513,0.14312639646724182,Medium
179,21.210809,92.154904,0.16734392261941639,Medium
180,21.210443,92.154626,0.12579204420072557,Medium
181,21.209555,92.153164,0.04883266094371452,Low
182,21.209555,92.15584,0.04885509386933348,Low
183,21.207866,92.15536,0.14170976537852695,Medium
184,21.20902,92.16377,0.11224520074946048,Medium
185,21.208135,92.163634,0.04886278854461819,Low
186,21.208888,92.162976,0.1278169191228961,Medium
187,21.208437,92.162496,0.12874933139928546,Medium
188,21.20886,92.161834,0.18599144208275847,Medium
189,21.209982,92.162374,0.10849883913100956,Medium
190,21.207062,92.159662,0.14673443098770936,Medium
191,21.208444,92.159247,0.1399835489484358,Medium
192,21.210804,92.159851,0.05070019128185248,Low
193,21.210443,92.160752,0.049702750618143936,Low
194,21.209349,92.160215,0.13299080555235096,Medium
195,21.207664,92.158601,0.19139588734803184,Medium
196,21.208551,92.158451,0.16734392261941639,Medium
197,21.21403,92.165844,0.08199972659605706,Low
198,21.21345,92.166797,0.17547632506745237,Medium
199,21.211215,92.167656,0.029320645287802444,Low
200,21.209557,92.167062,0.06981378057465154,Low
201,21.210302,92.167902,0.01950914510234104,Low
202,21.209726,92.167083,0.0470916887024548,Low
203,21.208072,92.166334,0.039129677682197085,Low
204,21.209755,92.168029,0.03139125347415582,Low
205,21.209247,92.167944,0.05180727196136967,Low
206,21.209028,92.166768,0.029320645287802444,Low
207,21.207043,92.167713,0.007218973359324236,Low
208,21.205337,92.164426,0.03935698882314392,Low
209,21.206566,92.16458,0.1456117930429868,Medium
210,21.20582,92.164459,0.1195595833146702,Medium
211,21.207388,92.165212,0.15567389688726505,Medium
212,21.207746,92.166155,0.016728802432801698,Low
213,21.205936,92.165356,0.06787973622573605,Low
214,21.207463,92.161202,0.22554372003533496,High
215,21.207524,92.164856,0.11387187230740456,Medium
216,21.20773,92.163257,0.18606124426021356,Medium
217,21.207027,92.164055,0.11122354444613768,Medium
218,21.20646,92.161693,0.19134143859579295,Medium
219,21.206743,92.163306,0.12147596238380869,Medium
220,21.204957,92.162305,0.159821553688067,Medium
221,21.205314,92.16237,0.10753346812061593,Medium
222,21.206633,92.160793,0.07154249462271563,Low
223,21.206209,92.159444,0.1102191680009755,Medium
224,21.205382,92.160964,0.11563411631806633,Medium
225,21.204623,92.160256,0.1327359524814269,Medium
226,21.206434,92.159024,0.14507934988873553,Medium
227,21.208423,92.156295,0.1102191680009755,Medium
228,21.20668,92.155984,0.1204754768795311,Low
229,21.206199,92.155229,0.15533663658705082,Medium
230,21.206091,92.156466,0.20114066453730628,Medium
231,21.206189,92.156134,0.14928267715850285,Medium
232,21.204659,92.155674,0.12519937364240988,Medium
233,21.205091,92.156053,0.13039887724387775,Medium
234,21.205295,92.157281,0.15763045724539312,Medium
235,21.205231,92.159013,0.11448562298151331,Low
236,21.205278,92.158913,0.11448562298151331,Low
237,21.204129,92.159616,0.13694704281780878,Medium
238,21.204435,92.156994,0.12005244126258327,Medium
239,21.201589,92.156806,0.1392811609814029,Medium
240,21.204146,92.155498,0.2506934440818787,High
241,21.203503,92.155053,0.15832178786854612,Medium
242,21.203224,92.156698,0.16734392261941639,Medium
243,21.20418,92.156569,0.15420046281929808,Medium
244,21.204167,92.15721,0.12214655402713173,Medium
245,21.20255,92.156939,0.2566175843499377,High
246,21.202221,92.155495,0.07907963258527947,Medium
247,21.203619,92.159599,0.17303486369179202,Medium
248,21.199896,92.157643,0.0721818038073915,Low
249,21.200506,92.157035,0.14332922116826888,Medium
250,21.202931,92.158057,0.13179883685641605,Medium
251,21.201414,92.158747,0.018502413974011974,Low
252,21.201945,92.159916,0.023200682306868427,Low
253,21.200354,92.159683,0.010165565428723324,Low
254,21.200572,92.158797,0.00940412110378928,Low
255,21.201788,92.160457,0.012605727814167923,Low
256,21.201958,92.161896,0.12592006903701042,Medium
257,21.200573,92.162316,0.05236639910034337,Low
258,21.200499,92.161636,0.05260853166716963,Low
259,21.203833,92.162032,0.12150164256591739,Medium
260,21.204326,92.161338,0.11049908052946705,Medium
261,21.20245,92.159977,0.05012831850700219,Low
262,21.204298,92.160651,0.12294955270244969,Medium
263,21.203086,92.161083,0.12701295935321544,Medium
264,21.202344,92.161427,0.19050704028366292,Medium
265,21.204306,92.165866,0.10555079221669277,Low
266,21.205238,92.163516,0.15114368152500035,Medium
267,21.203587,92.164094,0.04721068317998933,Low
268,21.205241,92.163833,0.13087431920656087,Medium
269,21.203766,92.162741,0.1392811609814029,Medium
270,21.20519,92.16608,0.16391816773023818,Medium
271,21.205242,92.167735,0.03236715734626955,Low
272,21.204859,92.166371,0.09889545065423047,Low
273,21.20412,92.16825,0.05499457798503353,Low
274,21.205421,92.169015,0.06908898751885055,Low
275,21.205575,92.168996,0.04282490374547679,Low
276,21.204968,92.169933,0.1357228892961036,Medium
277,21.20829,92.168843,0.07369076975221174,Low
278,21.20652,92.167771,0.007218973359324236,Low
279,21.206757,92.170182,0.07061989228507999,Low
280,21.206088,92.168877,0.013389956372412512,Low
281,21.207401,92.169327,0.045904313840909074,Low
282,21.207163,92.169011,0.02355574682559477,Low
283,21.201516,92.169031,0.025142433925818823,Low
284,21.202932,92.16946,0.14150386241851087,Medium
285,21.20284,92.168037,0.023356150034271776,Low
286,21.202322,92.167337,0.07685265542780578,Low
287,21.203401,92.164055,0.04721068317998933,Low
288,21.203154,92.165311,0.026253408862626993,Low
289,21.202914,92.164284,0.08374537787346265,Low
290,21.201093,92.165023,0.06156236608178886,Low
291,21.202298,92.164789,0.08827401441359921,Low
292,21.20153,92.16264,0.029187068103775617,Low
293,21.201035,92.163607,0.10399060828716471,Medium
294,21.209796,92.154901,0.1405735916107742,Medium
295,21.208965,92.157169,0.13594370148471568,Medium
296,21.20376,92.164778,0.03242046944025817,Low
297,21.21186,92.157145,0.07077582530676677,Low
298,21.218329,92.154553,0.28370528371512915,High
299,21.209897,92.145372,0.0512453612662453,Low
300,21.213797,92.141276,0.019290202508232886,Low
301,21.215072,92.159123,0.06961671823713865,Low
302,21.215123,92.148842,0.030562117842499383,Low
303,21.212789,92.147933,0.042844724611052,Low
304,21.213903,92.158204,0.06989143708372023,Low
305,21.215115,92.15343,0.06879697157605716,Low
306,21.214571,92.153014,0.22264224733480234,High
307,21.21447,92.150712,0.1086404563987245,Medium
308,21.208802,92.146867,0.03097331807909608,Low
309,21.208499,92.151125,0.04175825160372726,Low
310,21.207146,92.15131,0.13292709788614518,Medium
311,21.208646,92.148945,0.2852339020869609,High
312,21.210113,92.149149,0.2853878339003163,High
313,21.213156,92.152151,0.24292261938751117,High
314,21.210228,92.152979,0.12551997237875306,Medium
315,21.212864,92.156399,0.3777824084197963,High
316,21.208335,92.14407,0.26691153744618046,High
317,21.204859,92.140128,0.029928117097621682,Low
318,21.206061,92.143884,0.15116978174599882,Medium
319,21.217951,92.156934,0.07010827307572737,Low
320,21.215197,92.156722,0.038041372849618706,Low
321,21.21271,92.159731,0.0753827821309499,Low
322,21.206663,92.139057,0.039871329381377496,Low
323,21.205161,92.148218,0.04683236858819285,Low
324,21.203181,92.13622,0.2163285399641462,High
325,21.210898,92.137223,0.019317267354675562,Low
326,21.209225,92.135274,0.06607442708562343,Low
327,21.207605,92.136229,0.3778755479188632,High
328,21.205387,92.136047,0.2218733317871468,High
329,21.202148,92.137656,0.4509727773373396,High
330,21.212406,92.13875,0.07918778061730555,Low
331,21.205917,92.138603,0.059077441466746546,Low
332,21.209611,92.135721,0.1578870415909542,Low
333,21.203508,92.138155,0.34435871147837127,High
334,21.207046,92.137167,0.4610119001439587,High
335,21.22168,92.153335,0.07202257368057637,Low
336,21.221231,92.153518,0.03433759277519888,Low
337,21.21971,92.153581,0.06448341235834004,Low
338,21.219855,92.15319,0.11801218112187155,Medium
339,21.218907,92.155333,0.0413061147058834,Low
340,21.220379,92.15039,0.11473026072115206,Medium
341,21.219498,92.150565,0.12478910710796118,Medium
342,21.218474,92.15291,0.15863587436684315,Medium
343,21.217412,92.153375,0.0644670760930863,Low
344,21.216912,92.152307,0.3739747370336525,High
345,21.215224,92.154592,0.10191703424953459,Medium
346,21.2173,92.153848,0.17847884099669573,Medium
347,21.216588,92.15564,0.12874933139928546,Medium
348,21.217405,92.154442,0.06279180645453228,Low
349,21.217107,92.156982,0.0742466083631972,Low
350,21.21461,92.154885,0.06258106111392765,Low
351,21.216865,92.158004,0.05304133626983607,Low
352,21.214705,92.155581,0.07114496098217533,Low
353,21.216343,92.156038,0.12758746843382293,Low
354,21.214819,92.156671,0.04681974169663743,Low
355,21.2148,92.16094,0.09558840033154868,Low
356,21.214733,92.158349,0.08832275089818535,Low
357,21.215827,92.157376,0.07402358737018742,Low
358,21.215278,92.157364,0.07284705107957458,Low
359,21.215918,92.158796,0.11322202114397562,Low
360,21.215366,92.159587,0.09993678202418387,Low
361,21.214233,92.156371,0.06919564324338391,Low
362,21.213467,92.157104,0.05225104624859601,Low
363,21.213783,92.157934,0.06418289603384059,Low
364,21.214541,92.157998,0.09550319338540877,Medium
365,21.213207,92.160438,0.01963702271758839,Low
366,21.213691,92.159462,0.06848054446938594,Low
367,21.213269,92.158826,0.06130916922515183,Low
368,21.212036,92.15892,0.07032312325102288,Low
369,21.212182,92.159936,0.10143301643464003,Low
370,21.211556,92.159547,0.07117577840294134,Low
371,21.218115,92.149217,0.04443323180033852,Low
372,21.217578,92.151321,0.0518344298923063,Low
373,21.215527,92.14859,0.045969186121084686,Low
374,21.216176,92.149799,0.22749971973963987,High
375,21.215121,92.149807,0.0361912762514119,Low
376,21.213952,92.150111,0.047863437408402563,Low
377,21.214115,92.150038,0.02041656164431161,Low
378,21.212475,92.150656,0.01329096290698624,Low
379,21.213848,92.150269,0.09522295967551962,Low
380,21.21498,92.152403,0.16056173334213905,Medium
381,21.21497,92.150451,0.055269455197715554,Low
382,21.214519,92.151596,0.05762702369389487,Low
383,21.21526,92.15239,0.16056173334213905,Medium
384,21.215544,92.151573,0.05202115933518931,Low
385,21.211557,92.150737,0.11099939700551625,Medium
386,21.211955,92.153045,0.07077582530676677,Low
387,21.212028,92.151517,0.16684587432494805,Medium
388,21.21124,92.151766,0.13375226545671023,Medium
389,21.213847,92.152393,0.05423660319821124,Low
390,21.213897,92.155158,0.10572898347744306,Medium
391,21.213925,92.153422,0.20563084729853318,Medium
392,21.213863,92.154425,0.06812216375217643,Low
393,21.213137,92.154111,0.07313300868362456,Low
394,21.212639,92.153688,0.10572898347744306,Medium
395,21.212381,92.154071,0.15324780028945628,Medium
396,21.211712,92.154873,0.049565935300396526,Low
397,21.213454,92.155443,0.1165941573091843,Medium
398,21.211955,92.15521,0.049565935300396526,Low
399,21.21333,92.156071,0.06587691691451643,Low
400,21.212411,92.156997,0.14368854069675285,Medium
