Landslide_ID,Latitude,Longitude,Susceptibility_50yr,Risk_Level
209,21.206566,92.16458,0.12574982170561413,Medium
210,21.20582,92.164459,0.12723055264749533,Medium
211,21.207388,92.165212,0.11567115409701857,Medium
212,21.207746,92.166155,0.01954098599264876,Low
213,21.205936,92.165356,0.09593948902976536,Low
214,21.207463,92.161202,0.23994914880971346,High
215,21.207524,92.164856,0.09594563012451135,Medium
216,21.20773,92.163257,0.18261003332960865,Medium
217,21.207027,92.164055,0.17335050516545616,Medium
218,21.20646,92.161693,0.18896152367931207,Medium
219,21.206743,92.163306,0.12996491242445,Medium
220,21.204957,92.162305,0.17761615377368145,Medium
221,21.205314,92.16237,0.10130591128256698,Medium
222,21.206633,92.160793,0.08961253603716064,Low
223,21.206209,92.159444,0.09989425229955723,Medium
224,21.205382,92.160964,0.13226046487013943,Medium
225,21.204623,92.160256,0.1589356977549764,Medium
226,21.206434,92.159024,0.2119943075023888,Medium
227,21.208423,92.156295,0.09989425229955723,Medium
228,21.20668,92.155984,0.05639908362240492,Low
229,21.206199,92.155229,0.14601089711911458,Medium
230,21.206091,92.156466,0.16853523444530283,Medium
231,21.206189,92.156134,0.1615025270481899,Medium
232,21.204659,92.155674,0.1328879155102795,Medium
233,21.205091,92.156053,0.11797116579667744,Medium
234,21.205295,92.157281,0.09460392336901605,Medium
235,21.205231,92.159013,0.09249553020722465,Low
236,21.205278,92.158913,0.09249553020722465,Low
237,21.204129,92.159616,0.1334440013376624,Medium
238,21.204435,92.156994,0.10820581202363892,Medium
239,21.201589,92.156806,0.12418856907370332,Medium
240,21.204146,92.155498,0.22333240476524518,High
241,21.203503,92.155053,0.14948537168956152,Medium
242,21.203224,92.156698,0.2031577661065197,Medium
243,21.20418,92.156569,0.1452121500732996,Medium
244,21.204167,92.15721,0.11730213741783833,Medium
245,21.20255,92.156939,0.24027702602502712,High
246,21.202221,92.155495,0.15121018362918925,Medium
247,21.203619,92.159599,0.14363534876441414,Medium
248,21.199896,92.157643,0.06018237293056741,Low
249,21.200506,92.157035,0.12438376676209376,Medium
250,21.202931,92.158057,0.10306605329522599,Medium
251,21.201414,92.158747,0.017923902011854124,Low
252,21.201945,92.159916,0.021385257255018063,Low
253,21.200354,92.159683,0.01777396163157484,Low
254,21.200572,92.158797,0.013747251352303232,Low
255,21.201788,92.160457,0.009778997384049266,Low
256,21.201958,92.161896,0.1211010452970075,Medium
257,21.200573,92.162316,0.05811038947109799,Low
258,21.200499,92.161636,0.037858031960654244,Low
259,21.203833,92.162032,0.10427952005429668,Medium
260,21.204326,92.161338,0.10903905983756286,Medium
261,21.20245,92.159977,0.049213665625157395,Low
262,21.204298,92.160651,0.15175732596881641,Medium
263,21.203086,92.161083,0.125610059291703,Medium
264,21.202344,92.161427,0.17525749371857752,Medium
265,21.204306,92.165866,0.07786749876219608,Low
266,21.205238,92.163516,0.1449674798063574,Medium
267,21.203587,92.164094,0.0702236745727349,Low
268,21.205241,92.163833,0.1280772478565781,Medium
269,21.203766,92.162741,0.12418856907370332,Medium
270,21.20519,92.16608,0.12467988488446279,Medium
271,21.205242,92.167735,0.04512814973324326,Low
272,21.204859,92.166371,0.0880935469745143,Low
273,21.20412,92.16825,0.05575608593444128,Low
274,21.205421,92.169015,0.062333934553670554,Low
275,21.205575,92.168996,0.04251020286590374,Low
276,21.204968,92.169933,0.10129668701727704,Medium
277,21.20829,92.168843,0.06055824025720062,Low
278,21.20652,92.167771,0.03346725558437934,Low
279,21.206757,92.170182,0.07110793200134981,Low
280,21.206088,92.168877,0.035189012385449935,Low
281,21.207401,92.169327,0.0651736821008561,Low
282,21.207163,92.169011,0.03543320449660138,Low
283,21.201516,92.169031,0.02367595726096625,Low
284,21.202932,92.16946,0.14803607453266834,Medium
285,21.20284,92.168037,0.023415471686437556,Low
286,21.202322,92.167337,0.0772216900055316,Low
287,21.203401,92.164055,0.0702236745727349,Low
288,21.203154,92.165311,0.04126319447526452,Low
289,21.202914,92.164284,0.08486921179156426,Low
290,21.201093,92.165023,0.0772216900055316,Low
291,21.202298,92.164789,0.06901907216330776,Low
292,21.20153,92.16264,0.04847913381894454,Low
293,21.201035,92.163607,0.1205410258411232,Medium
294,21.209796,92.154901,0.1222679977344386,Medium
295,21.208965,92.157169,0.11628452973972829,Medium
296,21.20376,92.164778,0.02772228685129516,Low
297,21.21186,92.157145,0.08765840479751223,Low
298,21.218329,92.154553,0.22760490062068894,High
299,21.209897,92.145372,0.06464437568696461,Low
300,21.213797,92.141276,0.04167953947510298,Low
301,21.215072,92.159123,0.08151131535458907,Low
302,21.215123,92.148842,0.030715663663843984,Low
303,21.212789,92.147933,0.05777531934095024,Low
304,21.213903,92.158204,0.08647426218031208,Low
305,21.215115,92.15343,0.08472403783207216,Low
306,21.214571,92.153014,0.22067239895100296,High
307,21.21447,92.150712,0.11076300242334543,Medium
308,21.208802,92.146867,0.041170914085968936,Low
309,21.208499,92.151125,0.020722851209597114,Low
310,21.207146,92.15131,0.14819073399182897,Medium
311,21.208646,92.148945,0.271893545449369,High
312,21.210113,92.149149,0.30387231421830413,High
313,21.213156,92.152151,0.2195340345971766,High
314,21.210228,92.152979,0.18785398919551913,Medium
315,21.212864,92.156399,0.3654552785045359,High
316,21.208335,92.14407,0.3004984950550112,High
317,21.204859,92.140128,0.03902359278593175,Low
318,21.206061,92.143884,0.15528472481556974,Medium
319,21.217951,92.156934,0.08837689513669972,Low
320,21.215197,92.156722,0.06167342420450111,Low
321,21.21271,92.159731,0.0841494897379158,Low
322,21.206663,92.139057,0.06299649765442926,Low
323,21.205161,92.148218,0.016704658952418218,Low
324,21.203181,92.13622,0.25127231877824463,High
325,21.210898,92.137223,0.02280974142488976,Low
326,21.209225,92.135274,0.11403201942556629,Low
327,21.207605,92.136229,0.3512720267181168,High
328,21.205387,92.136047,0.22730019992164954,High
329,21.202148,92.137656,0.481194233589566,High
330,21.212406,92.13875,0.09560964647919545,Low
331,21.205917,92.138603,0.04434870486448916,Low
332,21.209611,92.135721,0.03682990787200796,Low
333,21.203508,92.138155,0.3175754227305931,High
334,21.207046,92.137167,0.453983953393881,High
335,21.22168,92.153335,0.07252524119121145,Low
336,21.221231,92.153518,0.10471130362865115,Low
337,21.21971,92.153581,0.07205824332936267,Low
338,21.219855,92.15319,0.10974394857606583,Medium
339,21.218907,92.155333,0.0646781003342531,Low
340,21.220379,92.15039,0.10720519404245657,Medium
341,21.219498,92.150565,0.14994476643636245,Medium
342,21.218474,92.15291,0.1407483515819091,Medium
343,21.217412,92.153375,0.08534430249421554,Low
344,21.216912,92.152307,0.3385683768362362,High
345,21.215224,92.154592,0.16282882242903973,Medium
346,21.2173,92.153848,0.19312715661852833,Medium
347,21.216588,92.15564,0.1127187812295465,Medium
348,21.217405,92.154442,0.05639908362240492,Low
349,21.217107,92.156982,0.08125595348026528,Low
350,21.21461,92.154885,0.06860545855559816,Low
351,21.216865,92.158004,0.0647644514314155,Low
352,21.214705,92.155581,0.08256878567682002,Low
353,21.216343,92.156038,0.05094059343580703,Low
354,21.214819,92.156671,0.0659497399939748,Low
355,21.2148,92.16094,0.10155021458742955,Low
356,21.214733,92.158349,0.1091745737458561,Low
357,21.215827,92.157376,0.08435309842815564,Low
358,21.215278,92.157364,0.09888257442608132,Low
359,21.215918,92.158796,0.10701992768865248,Low
360,21.215366,92.159587,0.06531555890206873,Low
361,21.214233,92.156371,0.08256878567682002,Low
362,21.213467,92.157104,0.054217125629781475,Low
363,21.213783,92.157934,0.10381207193591406,Low
364,21.214541,92.157998,0.1541506477095081,Medium
365,21.213207,92.160438,0.018869912801241628,Low
366,21.213691,92.159462,0.07861777909693854,Low
367,21.213269,92.158826,0.07956342779470674,Low
368,21.212036,92.15892,0.08494315140479068,Low
369,21.212182,92.159936,0.08486692528575517,Low
370,21.211556,92.159547,0.08440766133822812,Low
371,21.218115,92.149217,0.06021711375286774,Low
372,21.217578,92.151321,0.08023479814665783,Low
373,21.215527,92.14859,0.045471571806178716,Low
374,21.216176,92.149799,0.23505312927807925,High
375,21.215121,92.149807,0.034374375703562894,Low
376,21.213952,92.150111,0.054565966654352226,Low
377,21.214115,92.150038,0.0338248623698538,Low
378,21.212475,92.150656,0.037470193646764016,Low
379,21.213848,92.150269,0.027536776274430283,Low
380,21.21498,92.152403,0.160681850721087,Medium
381,21.21497,92.150451,0.07157948560692934,Low
382,21.214519,92.151596,0.1777791465631844,Low
383,21.21526,92.15239,0.160681850721087,Medium
384,21.215544,92.151573,0.06780111891934978,Low
385,21.211557,92.150737,0.10520245032276473,Medium
386,21.211955,92.153045,0.08210284924195668,Low
387,21.212028,92.151517,0.14366137552792246,Medium
388,21.21124,92.151766,0.18950442862246503,Medium
389,21.213847,92.152393,0.11781537203576742,Low
390,21.213897,92.155158,0.17994775146521957,Medium
391,21.213925,92.153422,0.19782958265471698,Medium
392,21.213863,92.154425,0.07778875364833282,Low
393,21.213137,92.154111,0.09529238874728567,Low
394,21.212639,92.153688,0.1594934638305232,Medium
395,21.212381,92.154071,0.140512972303234,Medium
396,21.211712,92.154873,0.054106402695799104,Low
397,21.213454,92.155443,0.1594934638305232,Medium
398,21.211955,92.15521,0.054106402695799104,Low
399,21.21333,92.156071,0.08552708273797324,Low
400,21.212411,92.156997,0.16663919265774746,Medium
